LOTID,EQPID,PILOT,FLAG,RECIPE,WAFER
DFM211,APDCI02,NO,1,5697VIA2-PHOTO,23
DFM211,APDI708,NO,1,5697VIA2-PHOTO,23
DFM211,BPUVI01,NO,1,5697VIA2-PHOTO,23
DFM211,BPUVI04,NO,1,5697VIA2-PHOTO,23
DFM211,BPUVI05,NO,1,5697VIA2-PHOTO,23
DFM211,BPUVI06,NO,1,5697VIA2-PHOTO,23
DFM211,BPUVI09,NO,1,5697VIA2-PHOTO,23
DFM211,BPUVI12,YES,1,5697VIA2-PHOTO,23
DFM211,BPUVI15,NO,1,5697VIA2-PHOTO,23
DFM211,BPUVI16,NO,1,5697VIA2-PHOTO,23
DFM211,BPUVI51,NO,1,5697VIA2-PHOTO,23
DFM211,BPUVI52,YES,1,5697VIA2-PHOTO,23
DFM211,BPUVI57,NO,1,5697VIA2-PHOTO,23
DFM211,BPUVI58,NO,1,5697VIA2-PHOTO,23
DFM211,BPUVI59,NO,1,5697VIA2-PHOTO,23
DFM211,DPDI701,NO,1,5697VIA2-PHOTO,23
DFM211,DPDI702,NO,1,5697VIA2-PHOTO,23
DFL911,BPUVI01,NO,1,6445M4-PHOTO,25
DFL911,BPUVI06,NO,1,6445M4-PHOTO,25
DFL911,BPUVI15,YES,1,6445M4-PHOTO,25
DFL911,BPUVI16,NO,1,6445M4-PHOTO,25
DFL911,BPUVI57,NO,1,6445M4-PHOTO,25
DFL911,BPUVI58,NO,1,6445M4-PHOTO,25
DFL911,DPDI701,NO,1,6445M4-PHOTO,25
DFL911,DPDI702,YES,1,6445M4-PHOTO,25
DFL911,DPDI804,YES,1,6445M4-PHOTO,25
DFN347,BPUVI05,YES,1,6023M1-PHOTO,25
DFN347,BPUVI07,YES,1,6023M1-PHOTO,25
DFN347,BPUVI51,NO,1,6023M1-PHOTO,25
DFN192,BPUVI02,NO,1,1377M1-PHOTO,25
DFN192,BPUVI06,NO,1,1377M1-PHOTO,25
DFN192,BPUVI09,NO,1,1377M1-PHOTO,25
DFN192,BPUVI11,NO,1,1377M1-PHOTO,25
DFN192,BPUVI59,NO,1,1377M1-PHOTO,25
DFN192,BPUVI60,YES,1,1377M1-PHOTO,25
DFN192,BPUVI61,YES,1,1377M1-PHOTO,25
DFN544,BPUVI10,YES,1,8042PLDD-PHOTO,25
DFM462,BPUVI06,YES,1,6529PP-PHOTO2,25
DFM462,BPUVI08,YES,1,6529PP-PHOTO2,25
DFN516,APDCI02,NO,1,0773PP-PHOTO,25
DFN516,BPUVI01,NO,1,0773PP-PHOTO,25
DFN516,BPUVI04,NO,1,0773PP-PHOTO,25
DFN516,BPUVI08,NO,1,0773PP-PHOTO,25
DFN516,BPUVI11,NO,1,0773PP-PHOTO,25
DFN516,BPUVI12,YES,1,0773PP-PHOTO,25
DFN516,BPUVI13,YES,1,0773PP-PHOTO,25
DFM785,BPUVI01,NO,1,4287VIA2-PHOTO,25
DFM785,BPUVI05,YES,1,4287VIA2-PHOTO,25
DFM785,BPUVI09,YES,1,4287VIA2-PHOTO,25
DFM785,BPUVI11,NO,1,4287VIA2-PHOTO,25
DFP228,APDCI02,NO,1,6243NLDD-PHOTO,24
DFP228,BPUVI01,NO,1,6243NLDD-PHOTO,24
DFP228,BPUVI02,NO,1,6243NLDD-PHOTO,24
DFP228,BPUVI06,NO,1,6243NLDD-PHOTO,24
DFP228,BPUVI08,NO,1,6243NLDD-PHOTO,24
DFP228,BPUVI13,NO,1,6243NLDD-PHOTO,24
DT3538.19,BPUVI05,NO,1,6555M1-PHOTO,3
DT3538.19,BPUVI07,YES,1,6555M1-PHOTO,3
DT3538.19,BPUVI51,NO,1,6555M1-PHOTO,3
DFM920,BPUVI01,NO,1,6134VIA2-PHOTO,25
DFM920,BPUVI05,YES,1,6134VIA2-PHOTO,25
DFM920,BPUVI09,NO,1,6134VIA2-PHOTO,25
DFM920,BPUVI11,NO,1,6134VIA2-PHOTO,25
DFL642,BPUVI09,YES,1,6529CT-PHOTO,25
DFL642,BPUVI11,YES,1,6529CT-PHOTO,25
DFQ247,APDI708,YES,1,5884AA-PHOTO,25
DFQ247,BPUVI58,NO,1,5884AA-PHOTO,25
DFQ247,BPUVI60,YES,1,5884AA-PHOTO,25
DFQ247,BPUVI61,YES,1,5884AA-PHOTO,25
DFN025,BPUVI03,NO,1,5697M1-PHOTO,25
DFN025,BPUVI05,NO,1,5697M1-PHOTO,25
DFN025,BPUVI06,NO,1,5697M1-PHOTO,25
DFN025,BPUVI09,NO,1,5697M1-PHOTO,25
DFN025,BPUVI51,YES,1,5697M1-PHOTO,25
DFN025,BPUVI57,NO,1,5697M1-PHOTO,25
DFN025,BPUVI58,NO,1,5697M1-PHOTO,25
DFN025,DPDI701,NO,1,5697M1-PHOTO,25
DFN025,DPDI702,NO,1,5697M1-PHOTO,25
DFL918,BPUVI01,NO,1,6445M4-PHOTO,25
DFL918,BPUVI06,NO,1,6445M4-PHOTO,25
DFL918,BPUVI15,YES,1,6445M4-PHOTO,25
DFL918,BPUVI16,NO,1,6445M4-PHOTO,25
DFL918,BPUVI57,NO,1,6445M4-PHOTO,25
DFL918,BPUVI58,NO,1,6445M4-PHOTO,25
DFL918,DPDI701,NO,1,6445M4-PHOTO,25
DFL918,DPDI702,YES,1,6445M4-PHOTO,25
DFL918,DPDI804,YES,1,6445M4-PHOTO,25
DFM434,BPUVI01,NO,1,6200VIA5-PHOTO,24
DFM434,BPUVI02,YES,1,6200VIA5-PHOTO,24
DFM434,BPUVI04,NO,1,6200VIA5-PHOTO,24
DFM434,BPUVI05,YES,1,6200VIA5-PHOTO,24
DFM434,BPUVI06,YES,1,6200VIA5-PHOTO,24
DFM434,BPUVI07,NO,1,6200VIA5-PHOTO,24
DFM434,BPUVI11,NO,1,6200VIA5-PHOTO,24
DFM434,BPUVI12,NO,1,6200VIA5-PHOTO,24
DFM434,BPUVI15,YES,1,6200VIA5-PHOTO,24
DFM434,BPUVI16,YES,1,6200VIA5-PHOTO,24
DFM434,BPUVI51,NO,1,6200VIA5-PHOTO,24
DFM434,BPUVI52,NO,1,6200VIA5-PHOTO,24
DFM434,BPUVI58,NO,1,6200VIA5-PHOTO,24
DFM434,BPUVI59,NO,1,6200VIA5-PHOTO,24
DFM434,DPDI701,NO,1,6200VIA5-PHOTO,24
DFM434,DPDI702,NO,1,6200VIA5-PHOTO,24
DX358266,BPUVI51,NO,1,XPN0ZERO-PHOTO,25
DFM595,BPUVI57,NO,1,6445CT-PHOTO,25
DFM595,BPUVI59,NO,1,6445CT-PHOTO,25
DFM595,DPDI701,YES,1,6445CT-PHOTO,25
DFM413,BPUVI01,NO,1,7492VIA3-PHOTO,25
DFM413,BPUVI04,NO,1,7492VIA3-PHOTO,25
DFM413,BPUVI05,NO,1,7492VIA3-PHOTO,25
DFM413,BPUVI06,NO,1,7492VIA3-PHOTO,25
DFM413,BPUVI09,NO,1,7492VIA3-PHOTO,25
DFM413,BPUVI12,NO,1,7492VIA3-PHOTO,25
DFM413,BPUVI15,NO,1,7492VIA3-PHOTO,25
DFM413,BPUVI16,NO,1,7492VIA3-PHOTO,25
DFM413,BPUVI51,NO,1,7492VIA3-PHOTO,25
DFM413,BPUVI52,NO,1,7492VIA3-PHOTO,25
DFM413,BPUVI57,NO,1,7492VIA3-PHOTO,25
DFM413,BPUVI58,YES,1,7492VIA3-PHOTO,25
DFM413,BPUVI59,NO,1,7492VIA3-PHOTO,25
DFM413,BPUVI61,YES,1,7492VIA3-PHOTO,25
DFM413,DPDI701,NO,1,7492VIA3-PHOTO,25
DFM413,DPDI702,NO,1,7492VIA3-PHOTO,25
DX358265,BPUVI51,NO,1,XPN0ZERO-PHOTO,25
DX358262,BPUVI51,NO,1,XPN0ZERO-PHOTO,25
DFN872,BPUVI10,YES,1,7344NLDD2-PHOTO,25
DFP194,BPUVI57,NO,1,0027P1-PHOTO,25
DFP194,BPUVI58,NO,1,0027P1-PHOTO,25
DFP194,BPUVI59,NO,1,0027P1-PHOTO,25
DFP194,BPUVI61,YES,1,0027P1-PHOTO,25
DFP117,APDI708,YES,1,7344P1-PHOTO,25
DFP117,BPUVI57,YES,1,7344P1-PHOTO,25
DX356528,BPUVI10,NO,1,XPN0ZERO-PHOTO,25
DX356528,BPUVI12,NO,1,XPN0ZERO-PHOTO,25
DX356528,BPUVI51,NO,1,XPN0ZERO-PHOTO,25
DFL817,BPUVI02,NO,1,5669M5-PHOTO,25
DFL817,BPUVI04,NO,1,5669M5-PHOTO,25
DFL817,BPUVI06,NO,1,5669M5-PHOTO,25
DFL817,BPUVI07,YES,1,5669M5-PHOTO,25
DFL817,BPUVI12,NO,1,5669M5-PHOTO,25
DFL817,BPUVI13,NO,1,5669M5-PHOTO,25
DFL817,BPUVI15,NO,1,5669M5-PHOTO,25
DFL817,BPUVI16,YES,1,5669M5-PHOTO,25
DFL817,BPUVI51,NO,1,5669M5-PHOTO,25
DFL817,DPDI701,NO,1,5669M5-PHOTO,25
DFL817,DPDI702,NO,1,5669M5-PHOTO,25
DFL817,DPDI804,NO,1,5669M5-PHOTO,25
DFM457,BPUVI06,YES,1,6529PP-PHOTO2,25
DFM457,BPUVI08,YES,1,6529PP-PHOTO2,25
DFM543,APDCI01,NO,1,7275M2-PHOTO,25
DFM543,APDCI02,NO,1,7275M2-PHOTO,25
DFM543,BPUVI01,NO,1,7275M2-PHOTO,25
DFM543,BPUVI02,NO,1,7275M2-PHOTO,25
DFM543,BPUVI03,NO,1,7275M2-PHOTO,25
DFM543,BPUVI04,NO,1,7275M2-PHOTO,25
DFM543,BPUVI05,YES,1,7275M2-PHOTO,25
DFM543,BPUVI06,YES,1,7275M2-PHOTO,25
DFM543,BPUVI07,NO,1,7275M2-PHOTO,25
DFM543,BPUVI09,YES,1,7275M2-PHOTO,25
DFM543,BPUVI11,NO,1,7275M2-PHOTO,25
DFM543,BPUVI12,NO,1,7275M2-PHOTO,25
DFM543,BPUVI13,NO,1,7275M2-PHOTO,25
DFM543,BPUVI15,NO,1,7275M2-PHOTO,25
DFM543,BPUVI16,NO,1,7275M2-PHOTO,25
DFM543,BPUVI51,NO,1,7275M2-PHOTO,25
DFM543,BPUVI52,NO,1,7275M2-PHOTO,25
DFM543,DPDI701,NO,1,7275M2-PHOTO,25
DFM543,DPDI702,NO,1,7275M2-PHOTO,25
DFM543,DPDI804,NO,1,7275M2-PHOTO,25
DFM256,BPUVI01,NO,1,6200VIA5-PHOTO,25
DFM256,BPUVI02,YES,1,6200VIA5-PHOTO,25
DFM256,BPUVI04,NO,1,6200VIA5-PHOTO,25
DFM256,BPUVI05,YES,1,6200VIA5-PHOTO,25
DFM256,BPUVI06,YES,1,6200VIA5-PHOTO,25
DFM256,BPUVI07,NO,1,6200VIA5-PHOTO,25
DFM256,BPUVI11,NO,1,6200VIA5-PHOTO,25
DFM256,BPUVI12,NO,1,6200VIA5-PHOTO,25
DFM256,BPUVI15,YES,1,6200VIA5-PHOTO,25
DFM256,BPUVI16,YES,1,6200VIA5-PHOTO,25
DFM256,BPUVI51,NO,1,6200VIA5-PHOTO,25
DFM256,BPUVI52,NO,1,6200VIA5-PHOTO,25
DFM256,BPUVI58,NO,1,6200VIA5-PHOTO,25
DFM256,BPUVI59,NO,1,6200VIA5-PHOTO,25
DFM256,DPDI701,NO,1,6200VIA5-PHOTO,25
DFM256,DPDI702,NO,1,6200VIA5-PHOTO,25
DL3691.02,APDI708,YES,1,7017P1-PHOTO,1
DL3691.02,BPUVI57,YES,1,7017P1-PHOTO,1
DFQ054,APDI708,YES,1,8042AA-PHOTO,25
DFQ054,BPUVI01,NO,1,8042AA-PHOTO,25
DFQ054,BPUVI60,YES,1,8042AA-PHOTO,25
DP8011.26,BPUVI05,YES,1,8875M2-PHOTO,1
DP8011.26,BPUVI06,NO,1,8875M2-PHOTO,1
DP8011.26,BPUVI51,YES,1,8875M2-PHOTO,1
DP8011.26,BPUVI57,YES,1,8875M2-PHOTO,1
DP8011.26,BPUVI60,NO,1,8875M2-PHOTO,1
DFM578,DPDI701,NO,1,7344VIA2-PHOTO,25
DFM578,DPDI702,YES,1,7344VIA2-PHOTO,25
DFM578,DPDI804,NO,1,7344VIA2-PHOTO,25
DFM578,APDI708,NO,1,7344VIA2-PHOTO,25
DFM578,BPUVI01,NO,1,7344VIA2-PHOTO,25
DFM578,BPUVI15,NO,1,7344VIA2-PHOTO,25
DFM578,BPUVI16,YES,1,7344VIA2-PHOTO,25
DFM578,BPUVI51,YES,1,7344VIA2-PHOTO,25
DFM578,BPUVI57,NO,1,7344VIA2-PHOTO,25
DFM578,BPUVI58,YES,1,7344VIA2-PHOTO,25
DFM578,BPUVI59,YES,1,7344VIA2-PHOTO,25
DFM550,APDCI01,NO,1,7275M2-PHOTO,25
DFM550,APDCI02,NO,1,7275M2-PHOTO,25
DFM550,BPUVI01,NO,1,7275M2-PHOTO,25
DFM550,BPUVI02,NO,1,7275M2-PHOTO,25
DFM550,BPUVI03,NO,1,7275M2-PHOTO,25
DFM550,BPUVI04,NO,1,7275M2-PHOTO,25
DFM550,BPUVI05,YES,1,7275M2-PHOTO,25
DFM550,BPUVI06,YES,1,7275M2-PHOTO,25
DFM550,BPUVI07,NO,1,7275M2-PHOTO,25
DFM550,BPUVI09,YES,1,7275M2-PHOTO,25
DFM550,BPUVI11,NO,1,7275M2-PHOTO,25
DFM550,BPUVI12,NO,1,7275M2-PHOTO,25
DFM550,BPUVI13,NO,1,7275M2-PHOTO,25
DFM550,BPUVI15,NO,1,7275M2-PHOTO,25
DFM550,BPUVI16,NO,1,7275M2-PHOTO,25
DFM550,BPUVI51,NO,1,7275M2-PHOTO,25
DFM550,BPUVI52,NO,1,7275M2-PHOTO,25
DFM550,DPDI701,NO,1,7275M2-PHOTO,25
DFM550,DPDI702,NO,1,7275M2-PHOTO,25
DFM550,DPDI804,NO,1,7275M2-PHOTO,25
DFN307,BPUVI08,YES,1,7017PLDD2-PHOTO,25
DFN307,DPDI804,NO,1,7017PLDD2-PHOTO,25
DFP149,APDI708,YES,1,6445P1-PHOTO,25
DFP149,BPUVI57,YES,1,6445P1-PHOTO,25
DFM372,BPUVI01,NO,1,6200VIA5-PHOTO,25
DFM372,BPUVI02,YES,1,6200VIA5-PHOTO,25
DFM372,BPUVI04,NO,1,6200VIA5-PHOTO,25
DFM372,BPUVI05,YES,1,6200VIA5-PHOTO,25
DFM372,BPUVI06,YES,1,6200VIA5-PHOTO,25
DFM372,BPUVI07,NO,1,6200VIA5-PHOTO,25
DFM372,BPUVI11,NO,1,6200VIA5-PHOTO,25
DFM372,BPUVI12,NO,1,6200VIA5-PHOTO,25
DFM372,BPUVI15,YES,1,6200VIA5-PHOTO,25
DFM372,BPUVI16,YES,1,6200VIA5-PHOTO,25
DFM372,BPUVI51,NO,1,6200VIA5-PHOTO,25
DFM372,BPUVI52,NO,1,6200VIA5-PHOTO,25
DFM372,BPUVI58,NO,1,6200VIA5-PHOTO,25
DFM372,BPUVI59,NO,1,6200VIA5-PHOTO,25
DFM372,DPDI701,NO,1,6200VIA5-PHOTO,25
DFM372,DPDI702,NO,1,6200VIA5-PHOTO,25
DFM547,APDCI01,NO,1,7275M2-PHOTO,25
DFM547,APDCI02,NO,1,7275M2-PHOTO,25
DFM547,BPUVI01,NO,1,7275M2-PHOTO,25
DFM547,BPUVI02,NO,1,7275M2-PHOTO,25
DFM547,BPUVI03,NO,1,7275M2-PHOTO,25
DFM547,BPUVI04,NO,1,7275M2-PHOTO,25
DFM547,BPUVI05,YES,1,7275M2-PHOTO,25
DFM547,BPUVI06,YES,1,7275M2-PHOTO,25
DFM547,BPUVI07,NO,1,7275M2-PHOTO,25
DFM547,BPUVI09,YES,1,7275M2-PHOTO,25
DFM547,BPUVI11,NO,1,7275M2-PHOTO,25
DFM547,BPUVI12,NO,1,7275M2-PHOTO,25
DFM547,BPUVI13,NO,1,7275M2-PHOTO,25
DFM547,BPUVI15,NO,1,7275M2-PHOTO,25
DFM547,BPUVI16,NO,1,7275M2-PHOTO,25
DFM547,BPUVI51,NO,1,7275M2-PHOTO,25
DFM547,BPUVI52,NO,1,7275M2-PHOTO,25
DFM547,DPDI701,NO,1,7275M2-PHOTO,25
DFM547,DPDI702,NO,1,7275M2-PHOTO,25
DFM547,DPDI804,NO,1,7275M2-PHOTO,25
DFM648,BPUVI01,NO,1,8139VIA3-PHOTO,25
DFM648,BPUVI05,YES,1,8139VIA3-PHOTO,25
DFM648,BPUVI09,NO,1,8139VIA3-PHOTO,25
DFM648,BPUVI11,NO,1,8139VIA3-PHOTO,25
DFM546,APDCI01,NO,1,7275VIA1-PHOTO,25
DFM546,APDCI02,NO,1,7275VIA1-PHOTO,25
DFM546,BPUVI01,NO,1,7275VIA1-PHOTO,25
DFM546,BPUVI02,NO,1,7275VIA1-PHOTO,25
DFM546,BPUVI03,NO,1,7275VIA1-PHOTO,25
DFM546,BPUVI04,NO,1,7275VIA1-PHOTO,25
DFM546,BPUVI05,YES,1,7275VIA1-PHOTO,25
DFM546,BPUVI06,YES,1,7275VIA1-PHOTO,25
DFM546,BPUVI07,NO,1,7275VIA1-PHOTO,25
DFM546,BPUVI09,NO,1,7275VIA1-PHOTO,25
DFM546,BPUVI11,NO,1,7275VIA1-PHOTO,25
DFM546,BPUVI12,NO,1,7275VIA1-PHOTO,25
DFM546,BPUVI15,NO,1,7275VIA1-PHOTO,25
DFM546,BPUVI16,NO,1,7275VIA1-PHOTO,25
DFM546,BPUVI52,NO,1,7275VIA1-PHOTO,25
DFM546,BPUVI59,NO,1,7275VIA1-PHOTO,25
DFM546,DPDI701,NO,1,7275VIA1-PHOTO,25
DFM546,DPDI702,NO,1,7275VIA1-PHOTO,25
DFM546,DPDI804,NO,1,7275VIA1-PHOTO,25
DFM916.02,BPUVI04,YES,1,6134M3-PHOTO,1
DFM916.02,BPUVI05,NO,1,6134M3-PHOTO,1
DFM916.02,BPUVI07,YES,1,6134M3-PHOTO,1
DFM916.02,BPUVI51,NO,1,6134M3-PHOTO,1
DFM596,BPUVI57,NO,1,6445CT-PHOTO,23
DFM596,BPUVI59,NO,1,6445CT-PHOTO,23
DFM596,DPDI701,YES,1,6445CT-PHOTO,23
DFP206,APDCI02,YES,1,4513PLDD1-PHOTO,25
DFP206,BPUVI01,YES,1,4513PLDD1-PHOTO,25
DFP206,BPUVI02,NO,1,4513PLDD1-PHOTO,25
DFP206,BPUVI06,NO,1,4513PLDD1-PHOTO,25
DFP206,BPUVI08,YES,1,4513PLDD1-PHOTO,25
DFP206,BPUVI13,NO,1,4513PLDD1-PHOTO,25
DFM530,APDI708,NO,1,3637M3-PHOTO,25
DFM530,BPUVI51,NO,1,3637M3-PHOTO,25
DFM530,BPUVI57,NO,1,3637M3-PHOTO,25
DFM882,APDCI02,NO,1,5697VIA1-PHOTO,25
DFM882,BPUVI04,YES,1,5697VIA1-PHOTO,25
DFM882,BPUVI06,NO,1,5697VIA1-PHOTO,25
DFM882,BPUVI09,NO,1,5697VIA1-PHOTO,25
DFM882,BPUVI15,NO,1,5697VIA1-PHOTO,25
DFM882,BPUVI16,NO,1,5697VIA1-PHOTO,25
DFM882,BPUVI52,YES,1,5697VIA1-PHOTO,25
DFM882,BPUVI58,NO,1,5697VIA1-PHOTO,25
DFM882,BPUVI59,NO,1,5697VIA1-PHOTO,25
DFM882,DPDI701,YES,1,5697VIA1-PHOTO,25
DFM882,DPDI702,YES,1,5697VIA1-PHOTO,25
DFM411,BPUVI03,NO,1,7492M3-PHOTO,25
DFM411,BPUVI04,NO,1,7492M3-PHOTO,25
DFM411,BPUVI05,NO,1,7492M3-PHOTO,25
DFM411,BPUVI06,NO,1,7492M3-PHOTO,25
DFM411,BPUVI09,NO,1,7492M3-PHOTO,25
DFM411,BPUVI12,NO,1,7492M3-PHOTO,25
DFM411,BPUVI15,NO,1,7492M3-PHOTO,25
DFM411,BPUVI16,NO,1,7492M3-PHOTO,25
DFM411,BPUVI51,YES,1,7492M3-PHOTO,25
DFM411,BPUVI57,NO,1,7492M3-PHOTO,25
DFM411,BPUVI58,NO,1,7492M3-PHOTO,25
DFM411,BPUVI60,YES,1,7492M3-PHOTO,25
DFM411,BPUVI61,NO,1,7492M3-PHOTO,25
DFM411,DPDI701,NO,1,7492M3-PHOTO,25
DFM411,DPDI702,NO,1,7492M3-PHOTO,25
DFL401.06,BPUVI01,NO,1,7492TV1-PHOTO,1
DFL401.06,BPUVI04,NO,1,7492TV1-PHOTO,1
DFL401.06,BPUVI06,NO,1,7492TV1-PHOTO,1
DFL401.06,BPUVI09,NO,1,7492TV1-PHOTO,1
DFL401.06,BPUVI12,NO,1,7492TV1-PHOTO,1
DFL401.06,BPUVI15,NO,1,7492TV1-PHOTO,1
DFL401.06,BPUVI16,NO,1,7492TV1-PHOTO,1
DFL401.06,BPUVI51,NO,1,7492TV1-PHOTO,1
DFL401.06,BPUVI52,YES,1,7492TV1-PHOTO,1
DFL401.06,BPUVI57,YES,1,7492TV1-PHOTO,1
DFL401.06,BPUVI58,NO,1,7492TV1-PHOTO,1
DFL401.06,BPUVI59,YES,1,7492TV1-PHOTO,1
DFL401.06,DPDI701,NO,1,7492TV1-PHOTO,1
DFL401.06,DPDI702,NO,1,7492TV1-PHOTO,1
DFP127,APDI708,YES,1,7344P1-PHOTO,25
DFP127,BPUVI57,YES,1,7344P1-PHOTO,25
DFN801,BPUVI05,NO,1,3984P1-PHOTO,25
DFN801,BPUVI06,NO,1,3984P1-PHOTO,25
DFN801,BPUVI07,YES,1,3984P1-PHOTO,25
DFL400,BPUVI01,NO,1,7492TV1-PHOTO,25
DFL400,BPUVI04,NO,1,7492TV1-PHOTO,25
DFL400,BPUVI06,NO,1,7492TV1-PHOTO,25
DFL400,BPUVI09,NO,1,7492TV1-PHOTO,25
DFL400,BPUVI12,NO,1,7492TV1-PHOTO,25
DFL400,BPUVI15,NO,1,7492TV1-PHOTO,25
DFL400,BPUVI16,NO,1,7492TV1-PHOTO,25
DFL400,BPUVI51,NO,1,7492TV1-PHOTO,25
DFL400,BPUVI52,YES,1,7492TV1-PHOTO,25
DFL400,BPUVI57,YES,1,7492TV1-PHOTO,25
DFL400,BPUVI58,NO,1,7492TV1-PHOTO,25
DFL400,BPUVI59,YES,1,7492TV1-PHOTO,25
DFL400,DPDI701,NO,1,7492TV1-PHOTO,25
DFL400,DPDI702,NO,1,7492TV1-PHOTO,25
DFN042,APDI708,YES,1,7017P1-PHOTO,25
DFN042,BPUVI57,YES,1,7017P1-PHOTO,25
DX356526,BPUVI10,NO,1,XPN0ZERO-PHOTO,25
DX356526,BPUVI12,NO,1,XPN0ZERO-PHOTO,25
DX356526,BPUVI51,NO,1,XPN0ZERO-PHOTO,25
DFN814,BPUVI01,YES,1,1584PLDD-PHOTO,25
DFN814,BPUVI02,YES,1,1584PLDD-PHOTO,25
DFN814,BPUVI04,NO,1,1584PLDD-PHOTO,25
DFN814,BPUVI06,NO,1,1584PLDD-PHOTO,25
DFN814,BPUVI08,NO,1,1584PLDD-PHOTO,25
DFN814,BPUVI09,YES,1,1584PLDD-PHOTO,25
DFN814,BPUVI11,YES,1,1584PLDD-PHOTO,25
DFN814,BPUVI12,YES,1,1584PLDD-PHOTO,25
DFN814,BPUVI13,NO,1,1584PLDD-PHOTO,25
DFN169,BPUVI08,YES,1,7017PLDD2-PHOTO,25
DFN169,DPDI804,NO,1,7017PLDD2-PHOTO,25
DFN844.01,APDI708,YES,1,6445P1-PHOTO,3
DFN844.01,BPUVI57,YES,1,6445P1-PHOTO,3
DFM656,BPUVI01,NO,1,6748VIA3-PHOTO,25
DFM656,BPUVI05,NO,1,6748VIA3-PHOTO,25
DFM656,BPUVI09,YES,1,6748VIA3-PHOTO,25
DFM656,BPUVI11,YES,1,6748VIA3-PHOTO,25
DFN584.08,APDI708,YES,1,7344P1-PHOTO,4
DFN584.08,BPUVI57,YES,1,7344P1-PHOTO,4
DFM110.04,BPUVI15,NO,1,7275M3-PHOTO,2
DFM110.04,BPUVI16,NO,1,7275M3-PHOTO,2
DFM110.04,BPUVI51,NO,1,7275M3-PHOTO,2
DFM110.04,BPUVI52,NO,1,7275M3-PHOTO,2
DFM110.04,APDCI01,NO,1,7275M3-PHOTO,2
DFM110.04,APDCI02,NO,1,7275M3-PHOTO,2
DFM110.04,BPUVI01,NO,1,7275M3-PHOTO,2
DFM110.04,BPUVI02,NO,1,7275M3-PHOTO,2
DFM110.04,BPUVI03,NO,1,7275M3-PHOTO,2
DFM110.04,BPUVI04,NO,1,7275M3-PHOTO,2
DFM110.04,BPUVI05,NO,1,7275M3-PHOTO,2
DFM110.04,BPUVI06,NO,1,7275M3-PHOTO,2
DFM110.04,BPUVI07,NO,1,7275M3-PHOTO,2
DFM110.04,BPUVI09,YES,1,7275M3-PHOTO,2
DFM110.04,BPUVI11,NO,1,7275M3-PHOTO,2
DFM110.04,BPUVI12,NO,1,7275M3-PHOTO,2
DFM110.04,BPUVI13,NO,1,7275M3-PHOTO,2
DFM611,APDI708,NO,1,7344M2-PHOTO,25
DFM611,BPUVI01,NO,1,7344M2-PHOTO,25
DFM611,BPUVI09,YES,1,7344M2-PHOTO,25
DFM611,BPUVI15,NO,1,7344M2-PHOTO,25
DFM611,BPUVI16,YES,1,7344M2-PHOTO,25
DFM611,BPUVI51,YES,1,7344M2-PHOTO,25
DFM611,BPUVI57,NO,1,7344M2-PHOTO,25
DFM611,BPUVI58,YES,1,7344M2-PHOTO,25
DFM611,DPDI701,NO,1,7344M2-PHOTO,25
DFM611,DPDI702,NO,1,7344M2-PHOTO,25
DFM611,DPDI804,YES,1,7344M2-PHOTO,25
DFM851,BPUVI01,NO,1,7344M1-PHOTO,25
DFM851,BPUVI05,YES,1,7344M1-PHOTO,25
DFM851,BPUVI09,YES,1,7344M1-PHOTO,25
DFM851,BPUVI57,YES,1,7344M1-PHOTO,25
DFM851,BPUVI58,YES,1,7344M1-PHOTO,25
DFM851,DPDI701,YES,1,7344M1-PHOTO,25
DFM240,APDCI01,NO,1,7275TV1-PHOTO,25
DFM240,BPUVI01,NO,1,7275TV1-PHOTO,25
DFM240,BPUVI02,NO,1,7275TV1-PHOTO,25
DFM240,BPUVI03,NO,1,7275TV1-PHOTO,25
DFM240,BPUVI04,NO,1,7275TV1-PHOTO,25
DFM240,BPUVI05,YES,1,7275TV1-PHOTO,25
DFM240,BPUVI06,NO,1,7275TV1-PHOTO,25
DFM240,BPUVI07,NO,1,7275TV1-PHOTO,25
DFM240,BPUVI09,NO,1,7275TV1-PHOTO,25
DFM240,BPUVI15,NO,1,7275TV1-PHOTO,25
DFM240,BPUVI16,NO,1,7275TV1-PHOTO,25
DFM240,BPUVI57,NO,1,7275TV1-PHOTO,25
DFQ143,APDI708,YES,1,8379AA-PHOTO,25
DFQ143,BPUVI01,NO,1,8379AA-PHOTO,25
DFQ143,BPUVI60,YES,1,8379AA-PHOTO,25
DFQ143,BPUVI61,NO,1,8379AA-PHOTO,25
DFN800,BPUVI05,NO,1,3984P1-PHOTO,25
DFN800,BPUVI06,NO,1,3984P1-PHOTO,25
DFN800,BPUVI07,YES,1,3984P1-PHOTO,25
DFM657,BPUVI01,NO,1,6748VIA3-PHOTO,25
DFM657,BPUVI05,NO,1,6748VIA3-PHOTO,25
DFM657,BPUVI09,YES,1,6748VIA3-PHOTO,25
DFM657,BPUVI11,YES,1,6748VIA3-PHOTO,25
DFL175,BPUVI01,YES,1,6518VIA5-PHOTO,25
DFL175,BPUVI02,NO,1,6518VIA5-PHOTO,25
DFL175,BPUVI03,NO,1,6518VIA5-PHOTO,25
DFL175,BPUVI04,YES,1,6518VIA5-PHOTO,25
DFL175,BPUVI05,NO,1,6518VIA5-PHOTO,25
