EQP_TYPE,RECIPE_PREV,RECIPE_ID,TIME
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,RlRhenNNSkZ4cjZGLzV4ZnRnam02R1dGWG05bGM4MmRxenp1MHRpdnVtOD0=,K2JZZ1VyTXY2eG9sZ01QQVl5NVRMZGhFNWovMjhBSzJmYVVXckhoV1UrQT0=,7.33
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,K2JZZ1VyTXY2eG9sZ01QQVl5NVRMZGhFNWovMjhBSzJmYVVXckhoV1UrQT0=,anlyTGlmMHByL2JMTmI5WS9hVXN6OGhQbnlWcS9SbHRQWTR3SUpENWxjcz0=,5.04
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,LzY4cHUwQTRHcjZ2Q3F6Wi9pU3lmdkRjYTFadWl1YVBCcVB1eXdhRGNEcz0=,RlRhenNNSkZ4cjZGLzV4ZnRnam02R1dGWG05bGM4MmRxenp1MHRpdnVtOD0=,5.7
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,K2JZZ1VyTXY2eG9sZ01QQVl5NVRMZGhFNWovMjhBSzJmYVVXckhoV1UrQT0=,SkpXSXBsS1pZWFBZeUQ3Z2FUU3lrQ1dCYXlob2VJZVdETGdSQ0srMEJoOD0=,8.01
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,dzFOeWxFai9tdzNYWXRRdWs4YnZ3NGU4RG5IR3JkTFdPY2paZnVIYW1vUT0=,LzY4cHUwQTRHcjZ2Q3F6Wi9pU3lmdkRjYTFadWl1YVBCcVB1eXdhRGNEcz0=,7.33
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,anlyTGlmMHByL2JMTmI5WS9hVXN6OGhQbnlWcS9SbHRQWTR3SUpENWxjcz0=,N3EzSXB1YjFadmpFbG5FSXptRTBCWnd6UDg4NlUveVpuQzR3T1cyak9oMD0=,8.32
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,dDVVdmgxemtxZTRBaXlZZHdzZTM0aVJPUnA1dkl3RkUzUVhBcFo0NzhmYz0=,RlRhenNNSkZ4cjZGLzV4ZnRnam02R1dGWG05bGM4MmRxenp1MHRpdnVtOD0=,5.7
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,RlRhenNNSkZ4cjZGLzV4ZnRnam02R1dGWG05bGM4MmRxenp1MHRpdnVtOD0=,QzNNTzQzZERRRjMxdmQvTzFKT0V0MzI1VGJybklhZnNuYXBoNzc2K3RIVT0=,5.15
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,eGhTV3dhbXBjVjdrbVZHVzJEdDJ2K2RMMGFrYXJveDhaYkdvODN0MUc3ST0=,c3IzajhnRVduQU5DVXRsdSt6b1NUcXd1OU1NRWcrdk5CNlQ4cHQ3UFR3OD0=,5.7
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,c3IzajhnRVduQU5DVXRsdSt6b1NUcXd1OU1NRWcrdk5CNlQ4cHQ3UFR3OD0=,LzY4cHUwQTRHcjZ2Q3F6Wi9pU3lmdkRjYTFadWl1YVBCcVB1eXdhRGNEcz0=,7.33
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,dzFOeWxFai9tdzNYWXRRdWs4YnZ3NGU4RG5IR3JkTFdPY2paZnVIYW1vUT0=,K2JZZ1VyTXY2eG9sZ01QQVl5NVRMZGhFNWovMjhBSzJmYVVXckhoV1UrQT0=,7.33
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,dkVTL1RHeTRBVlNMVTBWSjBKKytwUzlYV09vYktSeDVhdDVxdlRWam5Icz0=,QzNNTzQzZERRRjMxdmQvTzFKT0V0MzI1VGJybklhZnNuYXBoNzc2K3RIVT0=,5.04
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,QzNNTzQzZERRRjMxdmQvTzFKT0V0MzI1VGJybklhZnNuYXBoNzc2K3RIVT0=,anlyTGlmMHByL2JMTmI5WS9hVXN6OGhQbnlWcS9SbHRQWTR3SUpENWxjcz0=,4.03
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,dkVTL1RHeTRBVlNMVTBWSjBKKytwUzlYV09vYktSeDVhdDVxdlRWam5Icz0=,K2JZZ1VyTXY2eG9sZ01QQVl5NVRMZGhFNWovMjhBSzJmYVVXckhoV1UrQT0=,3.99
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZXp6bkswa0t2UlpCaXpEMzJ0WjVrVmtwRUVBcFJ0SzEyM3dNeXkveU96dz0=,RlRhenNNSkZ4cjZGLzV4ZnRnam02R1dGWG05bGM4MmRxenp1MHRpdnVtOD0=,5.7
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,anlyTGlmMHByL2JMTmI5WS9hVXN6OGhQbnlWcS9SbHRQWTR3SUpENWxjcz0=,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=,4.03
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,LzY4cHUwQTRHcjZ2Q3F6Wi9pU3lmdkRjYTFadWl1YVBCcVB1eXdhRGNEcz0=,UnJDanR0L0JtUWg0clNMT3BORlpyRE1YTkwzdk1iWHNrTllMZm8rdVlHdz0=,3.99
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,UnJDanR0L0JtUWg0clNMT3BORlpyRE1YTkwzdk1iWHNrTllMZm8rdVlHdz0=,LzY4cHUwQTRHcjZ2Q3F6Wi9pU3lmdkRjYTFadWl1YVBCcVB1eXdhRGNEcz0=,3.99
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,K2JZZ1VyTXY2eG9sZ01QQVl5NVRMZGhFNWovMjhBSzJmYVVXckhoV1UrQT0=,ZTh1YVFCcStaRVVXTVY1Ti9PY2hxNmFOK0dFYitVOS9zVWtVdU4yOHNmYz0=,5.7
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZTh1YVFCcStaRVVXTVY1Ti9PY2hxNmFOK0dFYitVOS9zVWtVdU4yOHNmYz0=,dDVVdmgxemtxZTRBaXlZZHdzZTM0aVJPUnA1dkl3RkUzUVhBcFo0NzhmYz0=,7.33
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,dDVVdmgxemtxZTRBaXlZZHdzZTM0aVJPUnA1dkl3RkUzUVhBcFo0NzhmYz0=,c3IzajhnRVduQU5DVXRsdSt6b1NUcXd1OU1NRWcrdk5CNlQ4cHQ3UFR3OD0=,5.7
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZXp6bkswa0t2UlpCaXpEMzJ0WjVrVmtwRUVBcFJ0SzEyM3dNeXkveU96dz0=,dzFOeWxFai9tdzNYWXRRdWs4YnZ3NGU4RG5IR3JkTFdPY2paZnVIYW1vUT0=,5.7
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,dzFOeWxFai9tdzNYWXRRdWs4YnZ3NGU4RG5IR3JkTFdPY2paZnVIYW1vUT0=,ZXp6bkswa0t2UlpCaXpEMzJ0WjVrVmtwRUVBcFJ0SzEyM3dNeXkveU96dz0=,7.33
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,LzY4cHUwQTRHcjZ2Q3F6Wi9pU3lmdkRjYTFadWl1YVBCcVB1eXdhRGNEcz0=,ZTh1YVFCcStaRVVXTVY1Ti9PY2hxNmFOK0dFYitVOS9zVWtVdU4yOHNmYz0=,5.7
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,QzNNTzQzZERRRjMxdmQvTzFKT0V0MzI1VGJybklhZnNuYXBoNzc2K3RIVT0=,cHVXK001R0pEVml1UmVaZFVsZ0FteVhNdzgyZHhyS0JSWW5ad3lzanhqOD0=,5.04
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZXp6bkswa0t2UlpCaXpEMzJ0WjVrVmtwRUVBcFJ0SzEyM3dNeXkveU96dz0=,cHVXK001R0pEVml1UmVaZFVsZ0FteVhNdzgyZHhyS0JSWW5ad3lzanhqOD0=,5.7
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,dDVVdmgxemtxZTRBaXlZZHdzZTM0aVJPUnA1dkl3RkUzUVhBcFo0NzhmYz0=,dG4yVFJ5b2dKaHlVVTNIQndyMEh1K01ROXkrTjRKNGdLUEJaZkZvMlhOYz0=,8.01
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,dG4yVFJ5b2dKaHlVVTNIQndyMEh1K01ROXkrTjRKNGdLUEJaZkZvMlhOYz0=,QzNNTzQzZERRRjMxdmQvTzFKT0V0MzI1VGJybklhZnNuYXBoNzc2K3RIVT0=,4.66
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=,anlyTGlmMHByL2JMTmI5WS9hVXN6OGhQbnlWcS9SbHRQWTR3SUpENWxjcz0=,4.03
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,LzY4cHUwQTRHcjZ2Q3F6Wi9pU3lmdkRjYTFadWl1YVBCcVB1eXdhRGNEcz0=,dG4yVFJ5b2dKaHlVVTNIQndyMEh1K01ROXkrTjRKNGdLUEJaZkZvMlhOYz0=,8.01
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,dG4yVFJ5b2dKaHlVVTNIQndyMEh1K01ROXkrTjRKNGdLUEJaZkZvMlhOYz0=,ZXp6bkswa0t2UlpCaXpEMzJ0WjVrVmtwRUVBcFJ0SzEyM3dNeXkveU96dz0=,6.48
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZXp6bkswa0t2UlpCaXpEMzJ0WjVrVmtwRUVBcFJ0SzEyM3dNeXkveU96dz0=,dkVTL1RHeTRBVlNMVTBWSjBKKytwUzlYV09vYktSeDVhdDVxdlRWam5Icz0=,3.99
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,dkVTL1RHeTRBVlNMVTBWSjBKKytwUzlYV09vYktSeDVhdDVxdlRWam5Icz0=,ZkR3S3dob1B3akpYaTJzN2dWcGNVYnJKQWJBcjdjOTI3Y1cwSlZNY09EST0=,5.04
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,N3EzSXB1YjFadmpFbG5FSXptRTBCWnd6UDg4NlUveVpuQzR3T1cyak9oMD0=,eGhTV3dhbXBjVjdrbVZHVzJEdDJ2K2RMMGFrYXJveDhaYkdvODN0MUc3ST0=,6.48
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZXp6bkswa0t2UlpCaXpEMzJ0WjVrVmtwRUVBcFJ0SzEyM3dNeXkveU96dz0=,N3EzSXB1YjFadmpFbG5FSXptRTBCWnd6UDg4NlUveVpuQzR3T1cyak9oMD0=,8.01
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,eGhTV3dhbXBjVjdrbVZHVzJEdDJ2K2RMMGFrYXJveDhaYkdvODN0MUc3ST0=,QzNNTzQzZERRRjMxdmQvTzFKT0V0MzI1VGJybklhZnNuYXBoNzc2K3RIVT0=,5.04
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,QzNNTzQzZERRRjMxdmQvTzFKT0V0MzI1VGJybklhZnNuYXBoNzc2K3RIVT0=,ZTh1YVFCcStaRVVXTVY1Ti9PY2hxNmFOK0dFYitVOS9zVWtVdU4yOHNmYz0=,5.04
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,dG4yVFJ5b2dKaHlVVTNIQndyMEh1K01ROXkrTjRKNGdLUEJaZkZvMlhOYz0=,LzY4cHUwQTRHcjZ2Q3F6Wi9pU3lmdkRjYTFadWl1YVBCcVB1eXdhRGNEcz0=,6.48
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,dG4yVFJ5b2dKaHlVVTNIQndyMEh1K01ROXkrTjRKNGdLUEJaZkZvMlhOYz0=,dkVTL1RHeTRBVlNMVTBWSjBKKytwUzlYV09vYktSeDVhdDVxdlRWam5Icz0=,6.48
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,cHVXK001R0pEVml1UmVaZFVsZ0FteVhNdzgyZHhyS0JSWW5ad3lzanhqOD0=,dkVTL1RHeTRBVlNMVTBWSjBKKytwUzlYV09vYktSeDVhdDVxdlRWam5Icz0=,7.33
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,dzFOeWxFai9tdzNYWXRRdWs4YnZ3NGU4RG5IR3JkTFdPY2paZnVIYW1vUT0=,QzNNTzQzZERRRjMxdmQvTzFKT0V0MzI1VGJybklhZnNuYXBoNzc2K3RIVT0=,5.15
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,anlyTGlmMHByL2JMTmI5WS9hVXN6OGhQbnlWcS9SbHRQWTR3SUpENWxjcz0=,dzFOeWxFai9tdzNYWXRRdWs4YnZ3NGU4RG5IR3JkTFdPY2paZnVIYW1vUT0=,5.04
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,dzFOeWxFai9tdzNYWXRRdWs4YnZ3NGU4RG5IR3JkTFdPY2paZnVIYW1vUT0=,eGhTV3dhbXBjVjdrbVZHVzJEdDJ2K2RMMGFrYXJveDhaYkdvODN0MUc3ST0=,7.33
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,anlyTGlmMHByL2JMTmI5WS9hVXN6OGhQbnlWcS9SbHRQWTR3SUpENWxjcz0=,dG4yVFJ5b2dKaHlVVTNIQndyMEh1K01ROXkrTjRKNGdLUEJaZkZvMlhOYz0=,8.32
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,anlyTGlmMHByL2JMTmI5WS9hVXN6OGhQbnlWcS9SbHRQWTR3SUpENWxjcz0=,anlyTGlmMHByL2JMTmI5WS9hVXN6OGhQbnlWcS9SbHRQWTR3SUpENWxjcz0=,4.03
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,dkVTL1RHeTRBVlNMVTBWSjBKKytwUzlYV09vYktSeDVhdDVxdlRWam5Icz0=,N3EzSXB1YjFadmpFbG5FSXptRTBCWnd6UDg4NlUveVpuQzR3T1cyak9oMD0=,8.01
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,QzNNTzQzZERRRjMxdmQvTzFKT0V0MzI1VGJybklhZnNuYXBoNzc2K3RIVT0=,dzFOeWxFai9tdzNYWXRRdWs4YnZ3NGU4RG5IR3JkTFdPY2paZnVIYW1vUT0=,5.04
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,eGhTV3dhbXBjVjdrbVZHVzJEdDJ2K2RMMGFrYXJveDhaYkdvODN0MUc3ST0=,anlyTGlmMHByL2JMTmI5WS9hVXN6OGhQbnlWcS9SbHRQWTR3SUpENWxjcz0=,5.04
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,RlRhenNNSkZ4cjZGLzV4ZnRnam02R1dGWG05bGM4MmRxenp1MHRpdnVtOD0=,LzY4cHUwQTRHcjZ2Q3F6Wi9pU3lmdkRjYTFadWl1YVBCcVB1eXdhRGNEcz0=,7.33
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,LzY4cHUwQTRHcjZ2Q3F6Wi9pU3lmdkRjYTFadWl1YVBCcVB1eXdhRGNEcz0=,bnQ4THZULytVb0FNSTdrdU5rU1FFT21rRUZxVWg2NEFNb2xzTHRnSXJSZz0=,5.7
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,bnQ4THZULytVb0FNSTdrdU5rU1FFT21rRUZxVWg2NEFNb2xzTHRnSXJSZz0=,QzNNTzQzZERRRjMxdmQvTzFKT0V0MzI1VGJybklhZnNuYXBoNzc2K3RIVT0=,5.15
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,eGhTV3dhbXBjVjdrbVZHVzJEdDJ2K2RMMGFrYXJveDhaYkdvODN0MUc3ST0=,RlRhenNNSkZ4cjZGLzV4ZnRnam02R1dGWG05bGM4MmRxenp1MHRpdnVtOD0=,5.7
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZTh1YVFCcStaRVVXTVY1Ti9PY2hxNmFOK0dFYitVOS9zVWtVdU4yOHNmYz0=,LzY4cHUwQTRHcjZ2Q3F6Wi9pU3lmdkRjYTFadWl1YVBCcVB1eXdhRGNEcz0=,7.33
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,SkpXSXBsS1pZWFBZeUQ3Z2FUU3lrQ1dCYXlob2VJZVdETGdSQ0srMEJoOD0=,YVJNMUY0MXF2SWFQRFg5Qms1SXIvUkR3MXFveHpCdjFCb21SQnBwUjMxVT0=,7.75
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,YVJNMUY0MXF2SWFQRFg5Qms1SXIvUkR3MXFveHpCdjFCb21SQnBwUjMxVT0=,OWp2RG9mVHZPcFZNZjBieEVOZXVwL2VuWTg5VTBoelpOQUV6bW15V0s2ST0=,3.33
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,OWp2RG9mVHZPcFZNZjBieEVOZXVwL2VuWTg5VTBoelpOQUV6bW15V0s2ST0=,ckpKSmdYQXhoaXkraElKaGhTY3JrcFY2YloxVTZ4U1dkRGRvbU9kczhmZz0=,4.32
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ckpKSmdYQXhoaXkraElKaGhTY3JrcFY2YloxVTZ4U1dkRGRvbU9kczhmZz0=,OWp2RG9mVHZPcFZNZjBieEVOZXVwL2VuWTg5VTBoelpOQUV6bW15V0s2ST0=,5.95
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,encyVzhVV2hMWkdSdCt2MGUrVzRtamxXWDRaSFEvL1NPVVdhbDVVNGpBaz0=,T09kNUo3bnR5ZFJsTWdGMHcxUmxzYlF2ajROWi85ZnZLWkFaYnhuK0FrUT0=,3.33
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,V3VNdXI1bThaZVRlVndwK0lEd00zMkZxS2VwQmJDbUxHeURwZSsyRHVFMD0=,YVJNMUY0MXF2SWFQRFg5Qms1SXIvUkR3MXFveHpCdjFCb21SQnBwUjMxVT0=,5.38
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,YVJNMUY0MXF2SWFQRFg5Qms1SXIvUkR3MXFveHpCdjFCb21SQnBwUjMxVT0=,VGlGUGY4bzFnMmM1NWdpU0RiOXJrOEJneEhWZGVOdysrRmVVUDJadHF1Yz0=,4.32
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,VGlGUGY4bzFnMmM1NWdpU0RiOXJrOEJneEhWZGVOdysrRmVVUDJadHF1Yz0=,OWp2RG9mVHZPcFZNZjBieEVOZXVwL2VuWTg5VTBoelpOQUV6bW15V0s2ST0=,5.95
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,OGxLL3J5b3BMU3ZSa3JYUFUyMnlETWM1VGs3bDAyMnUzMnY0ams5ZDVqMD0=,T09kNUo3bnR5ZFJsTWdGMHcxUmxzYlF2ajROWi85ZnZLWkFaYnhuK0FrUT0=,3.33
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,T09kNUo3bnR5ZFJsTWdGMHcxUmxzYlF2ajROWi85ZnZLWkFaYnhuK0FrUT0=,NFVCTGtCTVp1ZUxOR0xLRVloWHBET2lvY2cyWXZmQkU5S1Rld21KbXJYST0=,5.88
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,YVJNMUY0MXF2SWFQRFg5Qms1SXIvUkR3MXFveHpCdjFCb21SQnBwUjMxVT0=,c3RidURkc3N3TWdzK011QmJSNEpyOTFhRjh2bm5pZ3ZYcm1tOEJNTVU1VT0=,7.29
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,c3RidURkc3N3TWdzK011QmJSNEpyOTFhRjh2bm5pZ3ZYcm1tOEJNTVU1VT0=,VGlGUGY4bzFnMmM1NWdpU0RiOXJrOEJneEhWZGVOdysrRmVVUDJadHF1Yz0=,3.8
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,OGxLL3J5b3BMU3ZSa3JYUFUyMnlETWM1VGs3bDAyMnUzMnY0ams5ZDVqMD0=,OWp2RG9mVHZPcFZNZjBieEVOZXVwL2VuWTg5VTBoelpOQUV6bW15V0s2ST0=,3.33
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,OWp2RG9mVHZPcFZNZjBieEVOZXVwL2VuWTg5VTBoelpOQUV6bW15V0s2ST0=,c3RidURkc3N3TWdzK011QmJSNEpyOTFhRjh2bm5pZ3ZYcm1tOEJNTVU1VT0=,7.29
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZTh1YVFCcStaRVVXTVY1Ti9PY2hxNmFOK0dFYitVOS9zVWtVdU4yOHNmYz0=,OGxLL3J5b3BMU3ZSa3JYUFUyMnlETWM1VGs3bDAyMnUzMnY0ams5ZDVqMD0=,7.31
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,OGxLL3J5b3BMU3ZSa3JYUFUyMnlETWM1VGs3bDAyMnUzMnY0ams5ZDVqMD0=,cHVXK001R0pEVml1UmVaZFVsZ0FteVhNdzgyZHhyS0JSWW5ad3lzanhqOD0=,6.69
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,c3pyT2N5OVM5c0FkSE9VdGthWHBKaG1sOWxTWHRwK0dnSkRvOGppZDNyRT0=,YVJNMUY0MXF2SWFQRFg5Qms1SXIvUkR3MXFveHpCdjFCb21SQnBwUjMxVT0=,7.31
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,cHVXK001R0pEVml1UmVaZFVsZ0FteVhNdzgyZHhyS0JSWW5ad3lzanhqOD0=,OGxLL3J5b3BMU3ZSa3JYUFUyMnlETWM1VGs3bDAyMnUzMnY0ams5ZDVqMD0=,7.31
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,OGxLL3J5b3BMU3ZSa3JYUFUyMnlETWM1VGs3bDAyMnUzMnY0ams5ZDVqMD0=,RHh2Tm9mZFEyd0lUMXZpb1hISVJNZnFYaGF5WnNHY0FVSWZlRFk5L25kaz0=,7.29
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,YVJNMUY0MXF2SWFQRFg5Qms1SXIvUkR3MXFveHpCdjFCb21SQnBwUjMxVT0=,WjFZcTllL2tGbHhDNlhLTGxIOE1GcE5kTXpPVEdidGl1b3VGRnlicUwvaz0=,3.33
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,YVJNMUY0MXF2SWFQRFg5Qms1SXIvUkR3MXFveHpCdjFCb21SQnBwUjMxVT0=,OGxLL3J5b3BMU3ZSa3JYUFUyMnlETWM1VGs3bDAyMnUzMnY0ams5ZDVqMD0=,3.33
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,TEhtVFMrbXphT0pFSTlqZFZXY1VIejdTdzBmelVLdXpxOUZsYWpXNGdKRT0=,YVJNMUY0MXF2SWFQRFg5Qms1SXIvUkR3MXFveHpCdjFCb21SQnBwUjMxVT0=,7.75
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,QzNNTzQzZERRRjMxdmQvTzFKT0V0MzI1VGJybklhZnNuYXBoNzc2K3RIVT0=,TEhtVFMrbXphT0pFSTlqZFZXY1VIejdTdzBmelVLdXpxOUZsYWpXNGdKRT0=,8.32
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,TEhtVFMrbXphT0pFSTlqZFZXY1VIejdTdzBmelVLdXpxOUZsYWpXNGdKRT0=,OWp2RG9mVHZPcFZNZjBieEVOZXVwL2VuWTg5VTBoelpOQUV6bW15V0s2ST0=,7.75
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,OWp2RG9mVHZPcFZNZjBieEVOZXVwL2VuWTg5VTBoelpOQUV6bW15V0s2ST0=,dG4yVFJ5b2dKaHlVVTNIQndyMEh1K01ROXkrTjRKNGdLUEJaZkZvMlhOYz0=,7.29
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,dG4yVFJ5b2dKaHlVVTNIQndyMEh1K01ROXkrTjRKNGdLUEJaZkZvMlhOYz0=,WjFZcTllL2tGbHhDNlhLTGxIOE1GcE5kTXpPVEdidGl1b3VGRnlicUwvaz0=,7.75
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,QzNNTzQzZERRRjMxdmQvTzFKT0V0MzI1VGJybklhZnNuYXBoNzc2K3RIVT0=,SkpXSXBsS1pZWFBZeUQ3Z2FUU3lrQ1dCYXlob2VJZVdETGdSQ0srMEJoOD0=,8.32
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,YVJNMUY0MXF2SWFQRFg5Qms1SXIvUkR3MXFveHpCdjFCb21SQnBwUjMxVT0=,TEhtVFMrbXphT0pFSTlqZFZXY1VIejdTdzBmelVLdXpxOUZsYWpXNGdKRT0=,7.29
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,TEhtVFMrbXphT0pFSTlqZFZXY1VIejdTdzBmelVLdXpxOUZsYWpXNGdKRT0=,QzNNTzQzZERRRjMxdmQvTzFKT0V0MzI1VGJybklhZnNuYXBoNzc2K3RIVT0=,4.66
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,c3pyT2N5OVM5c0FkSE9VdGthWHBKaG1sOWxTWHRwK0dnSkRvOGppZDNyRT0=,QzNNTzQzZERRRjMxdmQvTzFKT0V0MzI1VGJybklhZnNuYXBoNzc2K3RIVT0=,5.15
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,QzNNTzQzZERRRjMxdmQvTzFKT0V0MzI1VGJybklhZnNuYXBoNzc2K3RIVT0=,c3pyT2N5OVM5c0FkSE9VdGthWHBKaG1sOWxTWHRwK0dnSkRvOGppZDNyRT0=,5.04
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,c3pyT2N5OVM5c0FkSE9VdGthWHBKaG1sOWxTWHRwK0dnSkRvOGppZDNyRT0=,RlRhenNNSkZ4cjZGLzV4ZnRnam02R1dGWG05bGM4MmRxenp1MHRpdnVtOD0=,2.965
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,TEhtVFMrbXphT0pFSTlqZFZXY1VIejdTdzBmelVLdXpxOUZsYWpXNGdKRT0=,SkpXSXBsS1pZWFBZeUQ3Z2FUU3lrQ1dCYXlob2VJZVdETGdSQ0srMEJoOD0=,4.88
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,SkpXSXBsS1pZWFBZeUQ3Z2FUU3lrQ1dCYXlob2VJZVdETGdSQ0srMEJoOD0=,RHh2Tm9mZFEyd0lUMXZpb1hISVJNZnFYaGF5WnNHY0FVSWZlRFk5L25kaz0=,4.88
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,RHh2Tm9mZFEyd0lUMXZpb1hISVJNZnFYaGF5WnNHY0FVSWZlRFk5L25kaz0=,YVJNMUY0MXF2SWFQRFg5Qms1SXIvUkR3MXFveHpCdjFCb21SQnBwUjMxVT0=,7.75
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,NFVCTGtCTVp1ZUxOR0xLRVloWHBET2lvY2cyWXZmQkU5S1Rld21KbXJYST0=,TEhtVFMrbXphT0pFSTlqZFZXY1VIejdTdzBmelVLdXpxOUZsYWpXNGdKRT0=,6.97
cmsrMHZ6VDNXWVZneCswSWMrbDgwZz09,ZTh1YVFCcStaRVVXTVY1Ti9PY2hxNmFOK0dFYitVOS9zVWtVdU4yOHNmYz0=,QzNNTzQzZERRRjMxdmQvTzFKT0V0MzI1VGJybklhZnNuYXBoNzc2K3RIVT0=,5.15
